Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Province,Station ID,WMO ID,Elevation (m),First Year,Last Year,HLY First Year,HLY Last Year,DLY First Year,DLY Last Year,MLY First Year,MLY Last Year
-79.40,43.67,TORONTO,6158350,1898-12-15,1898,12,15,,-3.9,,-10.6,,-7.3,,25.3,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-16,1898,12,16,,3.3,,-10.0,,-3.4,,21.4,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-17,1898,12,17,,3.3,,0.6,,2.0,,16.0,,0.0,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-18,1898,12,18,,4.4,,-3.3,,0.6,,17.4,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-19,1898,12,19,,-0.6,,-11.1,,-5.9,,23.9,,0.0,,2.0,,0.3,,2.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-20,1898,12,20,,4.4,,0.0,,2.2,,15.8,,0.0,,5.6,,0.0,,5.6,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-21,1898,12,21,,3.9,,1.7,,2.8,,15.2,,0.0,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-22,1898,12,22,,5.6,,1.1,,3.4,,14.6,,0.0,,5.6,,0.0,,5.6,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-23,1898,12,23,,5.6,,0.6,,3.1,,14.9,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-24,1898,12,24,,2.8,,-3.3,,-0.3,,18.3,,0.0,,0.0,T,0.5,,0.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-25,1898,12,25,,-1.7,,-5.6,,-3.7,,21.7,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-26,1898,12,26,,0.6,,-8.9,,-4.2,,22.2,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-27,1898,12,27,,1.1,,-10.0,,-4.5,,22.5,,0.0,,0.0,,3.0,,3.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-28,1898,12,28,,-5.0,,-19.4,,-12.2,,30.2,,0.0,,0.0,,0.5,,0.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-29,1898,12,29,,6.1,,-5.6,,0.3,,17.7,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-30,1898,12,30,,7.2,,-6.1,,0.6,,17.4,,0.0,,1.0,,0.0,,1.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1898-12-31,1898,12,31,,-5.6,,-16.7,,-11.2,,29.2,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-01,1899,01,01,,-8.3,,-21.1,,-14.7,,32.7,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-02,1899,01,02,,-0.6,,-10.0,,-5.3,,23.3,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-03,1899,01,03,,4.4,,-2.8,,0.8,,17.2,,0.0,,0.0,T,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-04,1899,01,04,,11.1,,3.9,,7.5,,10.5,,0.0,,22.4,,0.0,,22.4,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-05,1899,01,05,,10.0,,-6.7,,1.7,,16.3,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-06,1899,01,06,,-1.7,,-7.2,,-4.5,,22.5,,0.0,,0.0,,8.4,,8.4,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-07,1899,01,07,,-6.7,,-12.8,,-9.8,,27.8,,0.0,,0.0,,0.3,,0.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-08,1899,01,08,,1.1,,-12.8,,-5.9,,23.9,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-09,1899,01,09,,-0.6,,-17.2,,-8.9,,26.9,,0.0,,0.0,,0.8,,0.8,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-10,1899,01,10,,-16.1,,-21.1,,-18.6,,36.6,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-11,1899,01,11,,-7.2,,-22.2,,-14.7,,32.7,,0.0,,0.0,,0.5,,0.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-12,1899,01,12,,-1.1,,-11.7,,-6.4,,24.4,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-13,1899,01,13,,2.8,,-1.1,,0.9,,17.1,,0.0,,2.5,,0.0,,2.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-14,1899,01,14,,3.9,,1.1,,2.5,,15.5,,0.0,,33.8,,0.0,T,33.8,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-15,1899,01,15,,5.0,,1.1,,3.1,,14.9,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-16,1899,01,16,,6.7,,0.6,,3.7,,14.3,,0.0,,1.0,,0.0,,1.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-17,1899,01,17,,4.4,,-5.6,,-0.6,,18.6,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-18,1899,01,18,,-5.0,,-13.9,,-9.5,,27.5,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-19,1899,01,19,,-0.6,,-12.2,,-6.4,,24.4,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-20,1899,01,20,,1.7,,-3.9,,-1.1,,19.1,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-21,1899,01,21,,3.9,,0.6,,2.3,,15.7,,0.0,,0.0,,1.0,,1.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-22,1899,01,22,,1.7,,-1.7,,0.0,,18.0,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-23,1899,01,23,,3.3,,-6.1,,-1.4,,19.4,,0.0,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-24,1899,01,24,,5.0,,-2.2,,1.4,,16.6,,0.0,,0.0,,0.3,,0.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-25,1899,01,25,,-1.1,,-7.2,,-4.2,,22.2,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-26,1899,01,26,,5.6,,-6.7,,-0.6,,18.6,,0.0,,0.5,,0.5,,1.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-27,1899,01,27,,-6.7,,-17.2,,-12.0,,30.0,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-28,1899,01,28,,-5.0,,-11.7,,-8.4,,26.4,,0.0,,0.0,,0.5,,0.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-29,1899,01,29,,-10.0,,-20.6,,-15.3,,33.3,,0.0,,0.0,,0.5,,0.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-30,1899,01,30,,-10.0,,-17.8,,-13.9,,31.9,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-01-31,1899,01,31,,-12.2,,-19.4,,-15.8,,33.8,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-01,1899,02,01,,-10.0,,-17.8,,-13.9,,31.9,,0.0,,0.0,,0.8,,0.8,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-02,1899,02,02,,-4.4,,-12.8,,-8.6,,26.6,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-03,1899,02,03,,-5.0,,-9.4,,-7.2,,25.2,,0.0,,0.0,,5.3,,5.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-04,1899,02,04,,-3.9,,-10.6,,-7.3,,25.3,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-05,1899,02,05,,-6.7,,-15.6,,-11.2,,29.2,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-06,1899,02,06,,-6.1,,-16.7,,-11.4,,29.4,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-07,1899,02,07,,-8.9,,-17.2,,-13.1,,31.1,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-08,1899,02,08,,-9.4,,-17.2,,-13.3,,31.3,,0.0,,0.0,,0.8,,0.8,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-09,1899,02,09,,-16.7,,-20.0,,-18.4,,36.4,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-10,1899,02,10,,-16.7,,-22.8,,-19.8,,37.8,,0.0,,0.0,,0.3,,0.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-11,1899,02,11,,-15.6,,-25.0,,-20.3,,38.3,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-12,1899,02,12,,-14.4,,-23.3,,-18.9,,36.9,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-13,1899,02,13,,-13.9,,-22.2,,-18.1,,36.1,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-14,1899,02,14,,-6.7,,-17.2,,-12.0,,30.0,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-15,1899,02,15,,0.6,,-9.4,,-4.4,,22.4,,0.0,,0.0,,5.1,,5.1,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-16,1899,02,16,,3.3,,-6.7,,-1.7,,19.7,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-17,1899,02,17,,5.6,,-7.2,,-0.8,,18.8,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-18,1899,02,18,,3.3,,1.1,,2.2,,15.8,,0.0,,0.3,,0.0,,0.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-19,1899,02,19,,3.3,,-2.2,,0.6,,17.4,,0.0,,0.3,,0.5,,0.8,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-20,1899,02,20,,7.8,,1.7,,4.8,,13.2,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-21,1899,02,21,,8.9,,-0.6,,4.2,,13.8,,0.0,,3.0,,0.0,,3.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-22,1899,02,22,,4.4,,0.0,,2.2,,15.8,,0.0,,15.7,,1.3,,17.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-23,1899,02,23,,0.6,,-7.8,,-3.6,,21.6,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-24,1899,02,24,,-3.3,,-11.7,,-7.5,,25.5,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-25,1899,02,25,,-0.6,,-9.4,,-5.0,,23.0,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-26,1899,02,26,,7.8,,-2.2,,2.8,,15.2,,0.0,,9.1,,0.0,,9.1,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-27,1899,02,27,,6.7,,-5.0,,0.9,,17.1,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-02-28,1899,02,28,,6.7,,-5.0,,0.9,,17.1,,0.0,,1.5,,0.0,,1.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-01,1899,03,01,,0.6,,-8.3,,-3.9,,21.9,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-02,1899,03,02,,1.7,,-4.4,,-1.4,,19.4,,0.0,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-03,1899,03,03,,3.3,,0.0,,1.7,,16.3,,0.0,,2.8,,0.0,,2.8,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-04,1899,03,04,,3.9,,0.6,,2.3,,15.7,,0.0,,5.3,,5.1,,10.4,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-05,1899,03,05,,4.4,,-3.9,,0.3,,17.7,,0.0,,17.3,,0.0,,17.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-06,1899,03,06,,0.6,,-6.7,,-3.1,,21.1,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-07,1899,03,07,,-0.6,,-6.7,,-3.7,,21.7,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-08,1899,03,08,,-1.7,,-11.1,,-6.4,,24.4,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-09,1899,03,09,,1.7,,-6.1,,-2.2,,20.2,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-10,1899,03,10,,1.7,,-1.7,,0.0,,18.0,,0.0,,0.0,T,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-11,1899,03,11,,14.4,,0.6,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-12,1899,03,12,,11.1,,0.6,,5.9,,12.1,,0.0,,4.6,,0.5,,5.1,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-13,1899,03,13,,1.7,,-8.3,,-3.3,,21.3,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-14,1899,03,14,,-1.1,,-10.6,,-5.9,,23.9,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-15,1899,03,15,,5.6,,-1.7,,2.0,,16.0,,0.0,,24.1,,0.0,T,24.1,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-16,1899,03,16,,2.2,,-8.9,,-3.4,,21.4,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-17,1899,03,17,,-5.0,,-11.1,,-8.1,,26.1,,0.0,,0.0,,2.5,,2.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-18,1899,03,18,,-2.2,,-8.3,,-5.3,,23.3,,0.0,,0.0,T,7.1,,7.1,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-19,1899,03,19,,-1.1,,-8.9,,-5.0,,23.0,,0.0,,0.0,,11.9,,11.9,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-20,1899,03,20,,-3.9,,-11.1,,-7.5,,25.5,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-21,1899,03,21,,0.6,,-15.6,,-7.5,,25.5,,0.0,,0.0,,4.6,,4.6,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-22,1899,03,22,,3.9,,-0.6,,1.7,,16.3,,0.0,,11.2,,0.0,,11.2,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-23,1899,03,23,,3.3,,-2.8,,0.3,,17.7,,0.0,,0.5,,0.0,T,0.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-24,1899,03,24,,-0.6,,-6.1,,-3.4,,21.4,,0.0,,0.0,,0.3,,0.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-25,1899,03,25,,0.0,,-7.8,,-3.9,,21.9,,0.0,,0.0,,3.6,,3.6,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-26,1899,03,26,,0.6,,-6.7,,-3.1,,21.1,,0.0,,0.0,,1.0,,1.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-27,1899,03,27,,2.8,,-6.7,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-28,1899,03,28,,2.8,,-1.1,,0.9,,17.1,,0.0,,5.3,,0.8,,6.1,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-29,1899,03,29,,1.7,,-5.0,,-1.7,,19.7,,0.0,,0.0,,0.3,,0.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-30,1899,03,30,,0.0,,-7.2,,-3.6,,21.6,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-03-31,1899,03,31,,2.8,,-6.7,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-04-01,1899,04,01,,1.7,,-3.3,,-0.8,,18.8,,0.0,,0.0,,0.0,T,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-04-02,1899,04,02,,0.0,,-4.4,,-2.2,,20.2,,0.0,,0.0,,0.3,,0.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-04-03,1899,04,03,,2.2,,-2.8,,-0.3,,18.3,,0.0,,0.0,,0.3,,0.3,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-04-04,1899,04,04,,6.1,,-6.1,,0.0,,18.0,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-04-05,1899,04,05,,6.1,,-3.3,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-04-06,1899,04,06,,7.2,,-3.9,,1.7,,16.3,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-04-07,1899,04,07,,5.0,,1.1,,3.1,,14.9,,0.0,,6.4,,0.5,,6.9,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-04-08,1899,04,08,,5.6,,0.6,,3.1,,14.9,,0.0,,6.9,,0.8,,7.6,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-04-09,1899,04,09,,4.4,,-1.7,,1.4,,16.6,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-04-10,1899,04,10,,7.8,,-2.8,,2.5,,15.5,,0.0,,0.0,,0.0,,0.0,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
-79.40,43.67,TORONTO,6158350,1899-04-11,1899,04,11,,9.4,,-2.8,,3.3,,14.7,,0.0,,18.5,,0.0,,18.5,ONTARIO,5051,71266,112.5,1840,2017,1953,1969,1840,2017,1840,2006
